trial_id,epoch,train_loss,train_acc,val_loss,val_acc,hidden_sizes,activation,dropout_p,lr,batch_size
0,1,3.7456317096948624,0.03381451453430888,3.7054552316665648,0.06645569620253164,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,2,3.6821774035692214,0.05457781293256872,3.574453353881836,0.0949367088607595,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,3,3.543641835451126,0.07909827961241843,3.320673167705536,0.14715189873417722,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,4,3.3167291194200517,0.10836464306901325,3.049037516117096,0.21044303797468356,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,5,3.1156095206737517,0.14830927427328455,2.8088326454162598,0.24287974683544303,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,6,2.939053162932396,0.17184101245797903,2.540700376033783,0.31566455696202533,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,7,2.761641985177994,0.20288708720585327,2.360296034812927,0.3449367088607595,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,8,2.632064452767372,0.23195570496341705,2.17447007894516,0.4153481012658228,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,9,2.4402336463332177,0.2754597587502472,2.0563335180282594,0.4272151898734177,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,10,2.3314493879675866,0.2944433458572276,1.8881520211696625,0.47468354430379744,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,11,2.346683546900749,0.29404785445916554,1.8092613756656646,0.4897151898734177,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,12,2.1515241667628286,0.347636938896579,1.74426611661911,0.5039556962025317,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,13,2.163204978406429,0.34704370179948585,1.777214527130127,0.48180379746835444,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,14,2.085472159087658,0.3652363061103421,1.6051355302333832,0.5664556962025317,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,15,1.9509938657283783,0.39865532924658886,1.5292310893535614,0.560126582278481,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,16,1.9173684924840928,0.4099268340913585,1.4684248745441437,0.5759493670886076,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,17,1.7517231308855117,0.43583152066442554,1.3842998266220092,0.6242088607594937,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,18,1.6973846450448036,0.4617362072374926,1.303766566514969,0.6257911392405063,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,19,1.7165231212973595,0.46074747874233735,1.238391387462616,0.6582278481012658,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,20,1.6269566059112548,0.4832904884318766,1.2622763514518738,0.6503164556962026,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
0,21,1.61949815005064,0.48032430294641093,1.2980305910110475,0.6036392405063291,"[297, 158, 128]",relu,0.4455199865489502,0.00021173271197620581,128
