trial_id,hidden_sizes,activation,dropout_p,lr,batch_size,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_val_acc
11,"[173, 251]",relu,0.18044740270182746,0.000793743443211946,64,0.8264119601328903,0.8073089700996677,0.9174530306894499,0.5613044626944887,0.7869243151263187,0.33498689807627513,0.8073089700996677
13,"[180, 268]",relu,0.1881963038549008,0.0005303615987197037,64,0.8457225913621262,0.7915282392026578,0.9135424636572304,0.48648652045336443,0.7996404782721871,0.3354391844376274,0.8042635658914729
24,"[197, 511]",relu,0.22918234782791097,0.0008148372161627525,64,0.8178986710963455,0.7893133997785161,0.9134574513304429,0.5929752433985735,0.8260639911158043,0.3528422465466935,0.8014950166112956
22,[360],relu,0.2313741573552722,0.00033963647511227004,64,0.8648255813953488,0.7995570321151716,0.9060613788999405,0.4653496819391715,0.8778775418013857,0.4090289042695709,0.7995570321151716
15,[392],relu,0.177355650775614,0.00038538582290317396,64,0.8823366555924695,0.7829457364341085,0.9069115021678144,0.39954548045597243,0.9522679144876045,0.379355234215441,0.7965116279069767
10,"[188, 260]",relu,0.18137618628432783,0.0008080335212443049,64,0.8241279069767442,0.7771317829457365,0.8905891354246366,0.5661570436395376,0.9181556032415021,0.3958837225547303,0.7940199335548173
14,"[93, 194]",relu,0.26486807256625966,0.0004407014843713576,64,0.7619739756367664,0.7810077519379846,0.9041911077106181,0.7812438910513853,0.7765970010506479,0.399295214401639,0.7876522702104097
18,[341],relu,0.30958155706337265,0.0005572109352959952,64,0.8323643410852714,0.7738095238095238,0.8951798010711554,0.5651280289202665,1.0571464457009967,0.472162126361028,0.7818383167220376
21,[503],relu,0.16695666610371587,0.000557252388496214,64,0.8750692137320044,0.7663344407530454,0.8610898580294143,0.4219489973862614,1.2008405442823444,0.5474112260600795,0.7738095238095238
12,"[151, 109]",relu,0.20008140548626058,0.000140322418401026,64,0.7625968992248062,0.7522148394241418,0.8956898750318796,0.812187322473104,0.8784926282732111,0.4494556741707999,0.7727021040974529
20,[71],relu,0.13201995760531468,0.00026466691649194873,64,0.7910437430786268,0.7660575858250277,0.8830230383405594,0.7263151632737269,0.8955830795723095,0.5089663510899181,0.7660575858250277
16,"[94, 335]",relu,0.21855253905105745,0.0001081904781279308,64,0.7520764119601329,0.7652270210409745,0.8853183711638187,0.84998133686264,0.8644413749376932,0.49784074383585347,0.7652270210409745
17,"[175, 74]",relu,0.13242631274143213,0.0018446319219413887,64,0.7545681063122923,0.7134551495016611,0.86967610303494,0.8178500212663042,1.0808553444711786,0.4726939537440953,0.7599667774086378
23,"[311, 151]",relu,0.24600713612279285,0.0012404384017329296,64,0.7538759689922481,0.7596899224806202,0.8631301538723115,0.803812466891466,0.9409895821621543,0.4878236866839554,0.7596899224806202
5,"[248, 275, 383]",sigmoid,0.07302662329488191,0.0011914581018831788,64,0.7915974529346622,0.7414174972314507,0.8408569242540168,0.6589630469020489,0.8824065202160886,0.5529405754059553,0.756921373200443
1,[33],relu,0.27057801900510925,0.002059897978703479,128,0.6274916943521595,0.6691583610188261,0.8280200629091218,1.2680268593594037,1.1985885699590046,0.7164372192776721,0.6954595791805094
4,[36],sigmoid,0.13212020484035675,0.003544798659070517,256,0.665766888150609,0.6622369878183831,0.7770976791634787,1.1735120618765333,1.246726233708231,0.787460337838401,0.6749723145071982
7,"[439, 427, 32, 497]",sigmoid,0.03182743160260132,0.00041960392793885195,256,0.7045957918050941,0.6569767441860465,0.7554195358326957,0.9189118202281209,1.2607200469887048,0.8227443205921546,0.6569767441860465
19,"[108, 32]",relu,0.499075558007227,0.0002058074931246573,128,0.43480066445182725,0.6002214839424141,0.7474283771146816,1.8930206341026103,1.4812326765896981,1.1551959812641144,0.6176633444075305
6,"[263, 415, 43]",sigmoid,0.438941706419252,0.0009299651622151324,64,0.3803986710963455,0.4745293466223699,0.5550454815948312,1.918154326160397,1.6517237801300853,1.3976073614929034,0.4745293466223699
0,"[56, 217, 68]",sigmoid,0.3547315073695259,0.00022644981537382565,128,0.24003322259136212,0.3075858250276855,0.43908866785683925,2.404404975671684,2.249584354852375,1.9801124535177066,0.3075858250276855
2,"[237, 51, 82, 138]",sigmoid,0.3281244208410592,0.003258165092222508,256,0.2364341085271318,0.3075858250276855,0.3499957493836606,2.458254869005321,2.1838933020307305,2.021582887872406,0.3075858250276855
3,"[86, 56, 375]",sigmoid,0.4012421518561571,0.005985973160800219,64,0.206187707641196,0.26965669988925806,0.28649154127348464,2.638353421624783,2.332456479992783,2.2929349768420924,0.27325581395348836
8,"[32, 126, 107]",relu,0.0975558175028377,0.010321390481410148,128,0.12479235880398672,0.15614617940199335,0.21185071835416136,3.0541638093712056,2.7623127677984405,2.47481783317483,0.18355481727574752
9,"[130, 159, 137, 190]",sigmoid,0.060873162305962736,0.018679559813430235,256,0.021871539313399777,0.022702104097452935,0.010711553175210406,3.765912339750644,3.7648583587847257,3.758030747589858,0.026854928017718716
