trial_id,epoch,train_loss,train_acc,val_loss,val_acc,n_blocks,ch1,ch2,kernel_size,use_bn,dropout_p,fc_units,lr,ch3
0,1,3.682366285213204,0.055198797649952176,3.492589179859605,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,2,3.4937181604463,0.05724825795873753,3.491044052811556,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,3,3.493239525445672,0.05483444915061256,3.495588457861612,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,4,3.4955668990002122,0.05793141139499932,3.488487124443054,0.053015121151393695,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,5,3.4941572491512742,0.057293801521154986,3.4864328628362613,0.05192202586992166,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,6,3.4925175316111985,0.05651956096005829,3.4884491410366323,0.053015121151393695,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,7,3.489898595699044,0.05884228264334836,3.4889767419460207,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,8,3.4905670493148095,0.05510771052511727,3.4858492751454198,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,9,3.489613645991614,0.05597303821104887,3.493150081745414,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,10,3.489171383685844,0.055289884774787086,3.487581211467122,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,11,3.4891583822494328,0.0585234777064262,3.486814332562824,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,12,3.4912050733732625,0.05469781846336021,3.487920092981915,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,13,3.4900917202927344,0.057658150020494604,3.48672321785328,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,14,3.4878326079180075,0.055654233274126705,3.4874283491179,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,15,3.4891301109347235,0.05396912146468097,3.4859256855277128,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,16,3.4874381513096564,0.056747278772145554,3.485181442526884,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,17,3.4880689160768377,0.055426515462039444,3.485934848009154,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,18,3.4883662746396173,0.055927494648631414,3.4871335417725318,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,19,3.4871745123419653,0.05620075602313613,3.486114743144013,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,20,3.4873166333797365,0.05620075602313613,3.4860455463098927,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,21,3.487631758285123,0.05419683927676823,3.485082002573235,0.053015121151393695,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,22,3.488151501084483,0.05834130345675639,3.4859043248864108,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,23,3.487347729677378,0.057066083709067725,3.4862271575040595,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,24,3.4873724857042,0.05770369358291205,3.486553211544835,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,25,3.4884934924369633,0.0575670628956597,3.485774591911671,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,26,3.4875282568987025,0.05688390945939791,3.4855971863103465,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,27,3.487464948449024,0.056474017397640845,3.486158321070117,0.053015121151393695,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,28,3.4874918356884357,0.05638293027280594,3.4852333900540375,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,29,3.4871600776217706,0.05538097189962199,3.484707094902216,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,30,3.487952355728593,0.057066083709067725,3.4852391342784084,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,31,3.4875518679618835,0.057658150020494604,3.486509539360224,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,32,3.4884537243565847,0.05551760258687435,3.486550813497499,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,33,3.4871684319751206,0.057521519333242246,3.4856655431348225,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,34,3.486653033384057,0.05629184314797103,3.4867700726486914,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,35,3.4871023900287095,0.05656510452247575,3.4867281497910967,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,36,3.488444977028425,0.05456118777610785,3.485948088557221,0.05192202586992166,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,37,3.488439668749654,0.05483444915061256,3.486808466356854,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,38,3.4879486519236895,0.057521519333242246,3.485955598742463,0.053926033885953725,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,39,3.4877382898053457,0.05606412533588377,3.4856625157733294,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
0,40,3.487350583769554,0.05738488864598989,3.4851571127425793,0.05337948624521771,3,64,128,5,False,0.17354690797974662,384,0.007483873190655341,128.0
1,1,1.641520305428394,0.5304458714760668,0.4955670171698859,0.8675532883949718,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,2,0.4164695953733699,0.8699275857357562,0.20390687510371208,0.9493532519584624,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,3,0.2210891957389364,0.9340984651819465,0.1153080825975468,0.970122062306431,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,4,0.15002809732415995,0.9540465455207906,0.08173470962576049,0.9803242849335033,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,5,0.11740513683599961,0.9657056974996584,0.0703706352018513,0.9799599198396793,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,6,0.08413659014433167,0.9733570159857904,0.06618708580039269,0.9825104754964474,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,7,0.06958087612664987,0.9796420275993988,0.0421687655643625,0.9899799599198397,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,8,0.06105979688690304,0.9806895295350002,0.03895881644525934,0.9905265075605757,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,9,0.05197680536231167,0.9840142095914742,0.04540261923508762,0.9883403169976316,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,10,0.04368554350478726,0.9859270392130073,0.03844551463492301,0.9905265075605757,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,11,0.04244297903962465,0.9870200847110261,0.038281945959762344,0.9908908726543997,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,12,0.03897360926547726,0.9886141093956369,0.04094837285540348,0.9892512297321917,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,13,0.0347008493642301,0.9887962836453067,0.03520001371751193,0.9921661504827838,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,14,0.0333526430166954,0.9898893291433256,0.04263778193921479,0.9901621424667517,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,15,0.03174013803614206,0.9900715033929954,0.044552033059136555,0.9888868646383676,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,16,0.03403266363374166,0.9892517192694813,0.03144986661886093,0.9918017853889597,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,17,0.02793076140293378,0.9910279182037619,0.034392368787531415,0.9918017853889597,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,18,0.024486389933076152,0.9924397686387029,0.033738482959411474,0.9914374202951357,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,19,0.023841619972720995,0.9921665072641982,0.03189249527281919,0.9932592457642558,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,20,0.026870656902331595,0.9918021587648586,0.03219565637897007,0.9916196028420478,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,21,0.024967208851849984,0.9922575943890332,0.03623742519182067,0.9916196028420478,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,22,0.024249564206144877,0.9922575943890332,0.03456942538181212,0.9921661504827838,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,23,0.022533062880959964,0.9923942250762855,0.03747751645142819,0.9921661504827838,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,24,0.024763106005762935,0.9924397686387029,0.026320884677811275,0.9934414283111678,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,25,0.02297736171863636,0.9934417270118868,0.031490374272242515,0.9923483330296957,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,26,0.015189727444035376,0.9953545566334199,0.032469542155859225,0.9934414283111678,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,27,0.02304793492947833,0.9929407478252948,0.021562832825767084,0.9938057934049918,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
1,28,0.01703914823694377,0.9943981418226534,0.03676763964447377,0.9938057934049918,2,48,96,3,False,0.3763351563933222,512,0.0007077335232251116,
